id,name,languages__id,species__id,ipa,audio,grammatical_info,plural_form,stem,root,basic_term,meaning,literal_translation,usage,source_language,source_form,linguistic_notes,related_lexemes,categories__ids,habitats__ids,introduced,uses__ids,importance,associations,ethnobiological_notes,comment,source,refs__ids,original_source
coraciascaudatus-afr-0,gewone troupant,afr,coraciascaudatus,,,,,,,troupant,,,,,,,,afr-voels;afr-diere,,,,,,,,http://af.wikipedia.org/wiki/Gewone_troupant,,
coraciasgarrulus-afr-0,Europese troupant,afr,coraciasgarrulus,,,,,,,troupant,,,,,,,,afr-voels;afr-diere,,,,,,,,http://af.wikipedia.org/wiki/Europese_troupant,,
coraciasnaevia-afr-0,groottroupant,afr,coraciasnaevia,,,,,,,troupant,,,,,,,,afr-voels;afr-diere,,,,,,,,,sinclair1994[182],
corvusalbicollis-afr-0,withalskraai,afr,corvusalbicollis,,,,,,,kraai,,,,,,,,afr-voels;afr-diere,,,,,,,,http://af.wikipedia.org/wiki/Withalskraai,,
corvusalbus-afr-0,witborskraai,afr,corvusalbus,,,,,,,kraai,,,,,,,,afr-voels;afr-diere,,,,,,,,http://af.wikipedia.org/wiki/Witborskraai,,
corvuscapensis-afr-0,swartkraai,afr,corvuscapensis,,,,,,,kraai,,,,,,,,afr-voels;afr-diere,,,,,,,,,sinclair1994[214],
creatophoracinerea-afr-0,lelspreeu,afr,creatophoracinerea,,,,,,,spreeu,,,,,,,,afr-voels;afr-diere,,,,,,,,,sinclair1994[290],
crocidurahirta-afr-0,klein rooiskeerbek,afr,crocidurahirta,,,,,,,,,,,,,,,afr-soogdiere;afr-diere,,,,,,,,,cillie1997[206],
crocutacrocuta-afr-0,gevlekte hiëna,afr,crocutacrocuta,,,,,,,hiëna,,,,,,,,afr-soogdiere;afr-diere,,,,,,,,http://af.wikipedia.org/wiki/Gevlekte_hi%C3%ABna,cillie1997[124],
crotalariaorientalis-afr-0,besembossie,afr,crotalariaorientalis,,,,,,,bossie,,,,,,,,afr-plante,,,,,,,,,vanrooyen2001[66],
crotalariaspartioides-afr-0,besembossie,afr,crotalariaspartioides,,,,,,,bossie,,,,,,,,afr-plante,,,,,,,,,vanderwalt1999[78];vanrooyen2001[66],
crotalariaspartioides-afr-1,duinebos,afr,crotalariaspartioides,,,,,,,,,,,,,,,afr-plante,,,,,,,,,vanderwalt1999[78],
cryptomyshottentotus-afr-0,vaalmol,afr,cryptomyshottentotus,,,,,,,,,,,,,,,afr-soogdiere;afr-diere,,,,,,,,,cillie1997[211],
cryptomyshottentotus-afr-1,knaagdiermol,afr,cryptomyshottentotus,,,,,,,,,,,,,,,afr-soogdiere;afr-diere,,,,,,,,,cillie1997[211],
cuculusclamosus-afr-0,swartkoekoek,afr,cuculusclamosus,,,,,,,koekoek,,,,,,,,afr-voels;afr-diere,,,,,,,,,sinclair1994[158],
cucumisafricanus-afr-0,doringkomkommer,afr,cucumisafricanus,,,,,,,komkommer,,,,,,,,afr-plante,,,,,,,,,vanrooyen2001[146],
cucumisafricanus-afr-1,springbokkomkommer,afr,cucumisafricanus,,,,,,,komkommer,,,,,,,,afr-plante,,,,,,,,,vanrooyen2001[146],
cucumisafricanus-afr-2,wilde komkommertije,afr,cucumisafricanus,,,,,,,,,,,,,,,afr-plante,,,,,,,,,vanderwalt1999[115],
cucumisafricanus-afr-3,wilde agurkie,afr,cucumisafricanus,,,,,,,,,,,,,,,afr-plante,,,,,,,,,vanderwalt1999[115],
cussoniapaniculata-afr-0,bergkiepersol,afr,cussoniapaniculata,,,,,,,kiepersol,,,,,,,,afr-bome;afr-plante,,,,,,,,http://www.plantzafrica.com/plantcd/cussoniapan.htm,,
cynictispenicillata-afr-0,rooimeerkat,afr,cynictispenicillata,,,,,,,meerkat,,,,,,,,afr-soogdiere;afr-diere,,,,,,,,http://af.wikipedia.org/wiki/Rooimeerkat,,
cynictispenicillata-afr-1,witkwasmuishond,afr,cynictispenicillata,,,,,,,muishond,,,,,,,,afr-soogdiere;afr-diere,,,,,,,,http://af.wikipedia.org/wiki/Rooimeerkat,cillie1997[150],
cyperususitatus-afr-0,Boesmanuintjie,afr,cyperususitatus,,,,,,,,,,,,,,,afr-plante,,,,,,,,,vanderwalt1999[99],
damaliscuslunatus-afr-0,tsessebe,afr,damaliscuslunatus,,,,,,,tsessebe,,,,,,,,afr-soogdiere;afr-diere,,,,,,,,,stuartstuart2007[298],
damaliscuslunatus-afr-1,basterhartbees,afr,damaliscuslunatus,,,,,,,,,,,,,,,afr-soogdiere;afr-diere,,,,,,,,,cillie1997[74],
damaliscuspygargusdorcas-afr-0,bontebok,afr,damaliscuspygargusdorcas,,,,,,,,,,,,,,,afr-soogdiere;afr-diere,,,,,,,,,cillie1997[72],
damaliscuspygargusphillipsi-afr-0,blesbok,afr,damaliscuspygargusphillipsi,,,,,,,blesbok,,,,,,,,afr-soogdiere;afr-diere,,,,,,,,,cillie1997[70],
dendromusmelanotis-afr-0,grysklimmuis,afr,dendromusmelanotis,,,,,,,muis,,,,,,,,afr-soogdiere;afr-diere,,,,,,,,,cillie1997[214],
dicerosbicornis-afr-0,swartrenoster,afr,dicerosbicornis,,,,,,,renoster,,,,,,,,afr-soogdiere;afr-diere,,,,,,,,http://af.wikipedia.org/wiki/Swartrenoster,cillie1997[104],
dichrostachyscinerea-afr-0,sekelbos,afr,dichrostachyscinerea,,,,,,,bos,,,,,,,,afr-plante,,,,,,,,,vanrooyen2001[44],
dicomaanomala-afr-0,maagbitterwortel,afr,dicomaanomala,,,,,,,wortel,,,,,,,,afr-plante,,,,,,,,http://www.plantzafrica.com/frames/plantsfram.htm,,
dicomaanomala-afr-1,kalwerbossie,afr,dicomaanomala,,,,,,,bossie,,,,,,,,afr-plante,,,,,,,,http://www.plantzafrica.com/frames/plantsfram.htm,,
dicomaanomala-afr-2,koorsbossie,afr,dicomaanomala,,,,,,,,,,,,,,,afr-plante,,,,,,,,http://www.plantzafrica.com/frames/plantsfram.htm,,
dicomaanomala-afr-3,gryshout,afr,dicomaanomala,,,,,,,,,,,,,,,afr-plante,,,,,,,,http://www.plantzafrica.com/frames/plantsfram.htm,,
dicomaanomala-afr-4,maagbossie,afr,dicomaanomala,,,,,,,,,,,,,,,afr-plante,,,,,,,,http://www.plantzafrica.com/frames/plantsfram.htm,,
dicomacapensis-afr-0,koorsbossie,afr,dicomacapensis,,,,,,,,,,,,,,,afr-plante,,,,,,,,,vanrooyen2001[188],
dicomacapensis-afr-1,wilde karmedik,afr,dicomacapensis,,,,,,,karmedik,,,,,,,,afr-plante,,,,,,,,,vanrooyen2001[188],
dicrurusadsimilis-afr-0,mikstertbyvanger,afr,dicrurusadsimilis,,,,,,,byvanger,,,,,,,,afr-voels;afr-diere,,,,,,,,,sinclair1994[212],
diospyroslycioides-afr-0,bloubos,afr,diospyroslycioides,,,,,,,bos,,,,,,,,afr-plante,,,,,,,,http://www.plantzafrica.com/frames/plantsfram.htm,,
dispholidustypus-afr-0,boomslang,afr,dispholidustypus,,,,,,,boomslang,,,,,,,,afr-reptiele;afr-diere,,,,,,,,http://af.wikipedia.org/wiki/Boomslang,,
dombeyarotundifolia-afr-0,drolpeer,afr,dombeyarotundifolia,,,,,,,drolpeer,,,,,,,,afr-bome;afr-plante,,,,,,,,http://www.plantzafrica.com/frames/plantsfram.htm,,
ehretiarigida-afr-0,deurmekaarbos,afr,ehretiarigida,,,,,,,bos,,,,,,,,afr-plante,,,,,,,,,vanrooyen2001[50],
ehretiarigida-afr-1,gwenjabessie,afr,ehretiarigida,,,,,,,bessie,,,,,,,,afr-plante,,,,,,,,,vanrooyen2001[50],
elephantorrhizaelephantina-afr-0,elandsboontjie,afr,elephantorrhizaelephantina,,,,,,,boontjie,,,,,,,,afr-plante,,,,,,,,,vanrooyen2001[68],
elephantorrhizaelephantina-afr-1,leerbossie,afr,elephantorrhizaelephantina,,,,,,,bossie,,,,,,,,afr-plante,,,,,,,,,vanrooyen2001[68],
elephantorrhizaelephantina-afr-2,bas,afr,elephantorrhizaelephantina,,,,,,,,,,,,,,,afr-plante,,,,,,,,,vanderwalt1999[101],
elephantorrhizaelephantina-afr-3,elandswortel,afr,elephantorrhizaelephantina,,,,,,,,,,,,,,,afr-plante,,,,,,,,,vanderwalt1999[101],
elephantorrhizaelephantina-afr-4,olifantswortel,afr,elephantorrhizaelephantina,,,,,,,,,,,,,,,afr-plante,,,,,,,,,vanderwalt1999[101],
elephantorrhizaelephantina-afr-5,looiersbossie,afr,elephantorrhizaelephantina,,,,,,,,,,,,,,,afr-plante,,,,,,,,,vanderwalt1999[101],
elephantulusmyurus-afr-0,oostelike klipklaasneus,afr,elephantulusmyurus,,,,,,,,,,,,,,,afr-soogdiere;afr-diere,,,,,,,,,cillie1997[206],
englerophytummagalismontanum-afr-0,stamvrug,afr,englerophytummagalismontanum,,,,,,,stamvrug,,,,,,,,afr-bome;afr-plante,,,,,,,,http://www.plantzafrica.com/frames/plantsfram.htm,,
enneapogoncenchroides-afr-0,vaalsuurgras,afr,enneapogoncenchroides,,,,,,,,,,,,,,,afr-grasse;afr-plante,,,,,,,,,vanderwalt1999[97],
enneapogoncenchroides-afr-1,negenaaldgras,afr,enneapogoncenchroides,,,,,,,,,,,,,,,afr-grasse;afr-plante,,,,,,,,,vanderwalt1999[97],
epomophorusgambianus-afr-0,gambiese witkolvrugtevlermuis,afr,epomophorusgambianus,,,,,,,,,,,,,,,afr-soogdiere;afr-diere,,,,,,,,,cillie1997[207],
epomophoruswahlbergi-afr-0,Wahlberg se vrugtevlermuis,afr,epomophoruswahlbergi,,,,,,,,,,,,,,,afr-soogdiere;afr-diere,,,,,,,,,cillie1997[207],
eptesicuscapensis-afr-0,kaapse dakvlermuis,afr,eptesicuscapensis,,,,,,,,,,,,,,,afr-soogdiere;afr-diere,,,,,,,,,cillie1997[209],
equusquagga-afr-0,vlaktekwagga,afr,equusquagga,,,,,,,,,,,,,,,afr-soogdiere;afr-diere,,,,,,,,,cillie1997[86],
equuszebrahartmannae-afr-0,Hartmannse bergkwagga,afr,equuszebrahartmannae,,,,,,,,,,,,,,,afr-soogdiere;afr-diere,,,,,,,,,cillie1997[90],
equuszebrazebra-afr-0,kaapse bergkwagga,afr,equuszebrazebra,,,,,,,,,,,,,,,afr-soogdiere;afr-diere,,,,,,,,,cillie1997[88],
eragrostislehmanniana-afr-0,knietjiesgras,afr,eragrostislehmanniana,,,,,,,gras,,,,,,,,afr-grasse;afr-plante,,,,,,,,,vanderwalt1999[95],
eragrostislehmanniana-afr-1,soetgras,afr,eragrostislehmanniana,,,,,,,gras,,,,,,,,afr-grasse;afr-plante,,,,,,,,,vanderwalt1999[95],
eriocephalusmicrophylluspubescens-afr-0,kapokbos,afr,eriocephalusmicrophylluspubescens,,,,,,,,,,,,,,,afr-plante,,,,,,,,,vanderwalt1999[83],
erythropygiapaena-afr-0,kalahariwipstert,afr,erythropygiapaena,,,,,,,wipstert,,,,,,,,afr-voels;afr-diere,,,,,,,,,sinclair1994[234],
eucleacrispa-afr-0,bloughwarrie,afr,eucleacrispa,,,,,,,ghwarrie,,,,,,,,afr-plante,,,,,,,,http://www.plantzafrica.com/plantoftheweek/plantweekmaxfram.htm,,
euplectesprogne-afr-0,langstertflap,afr,euplectesprogne,,,,,,,flap,,,,,,,,afr-voels;afr-diere,,,,,,,,http://af.wikipedia.org/wiki/Langstertflap,,
eupodotisafra-afr-0,swartkorhaan,afr,eupodotisafra,,,,,,,korhaan,,,,,,,,afr-voels;afr-diere,,,,,,,,,sinclair1994[114],
eupodotisruficrista-afr-0,boskorhaan,afr,eupodotisruficrista,,,,,,,korhaan,,,,,,,,afr-voels;afr-diere,,,,,,,,,sinclair1994[114],
eurocephalusanguitimens-afr-0,kremetartlaksman,afr,eurocephalusanguitimens,,,,,,,laksman,,,,,,,,afr-voels;afr-diere,,,,,,,,,sinclair1994[284],
falcobiarmicus-afr-0,edelvalk,afr,falcobiarmicus,,,,,,,valk,,,,,,,,afr-voels;afr-diere,,,,,,,,,sinclair1994[88],
faureasaligna-afr-0,bosveldboekenhout,afr,faureasaligna,,,,,,,hout,,,,,,,,afr-plante,,,,,,,,http://www.plantzafrica.com/frames/plantsfram.htm,,
feliscatus-afr-0,kat,afr,feliscatus,,,,,,,kat,,,,,,,,afr-soogdiere;afr-diere,,,,,,,,http://af.wikipedia.org/wiki/Kat,,
feliscatus-afr-1,huiskat,afr,feliscatus,,,,,,,kat,,,,,,,,afr-soogdiere;afr-diere,,,,,,,,http://af.wikipedia.org/wiki/Kat,,
felisnigripes-afr-0,klein gekolde kat,afr,felisnigripes,,,,,,,kat,,,,,,,,afr-soogdiere;afr-diere,,,,,,,,http://af.wikipedia.org/wiki/Klein_gekolde_kat,cillie1997[122],
felissylvestrislybica-afr-0,"vaalboskat, wildekat",afr,felissylvestrislybica,,,,,,,kat,,,,,,,,afr-soogdiere;afr-diere,,,,,,,,http://af.wikipedia.org/wiki/Vaalboskat,cillie1997[120];eksteen1997[1457];stuartstuart2007[296],
ficusingens-afr-0,rooiblaarvy,afr,ficusingens,,,,,,,vy,,,,,,,,afr-plante,,,,,,,,http://www.plantzafrica.com/frames/plantsfram.htm,,
formicidae-afr-0,mier,afr,formicidae,,,,,,,mier,,,,,,,,afr-ongewerweldes;afr-diere,,,,,,,,,duplessis2005[772],
francolinusadspersus-afr-0,rooibekfisant,afr,francolinusadspersus,,,,,,,fisant,,,,,,,,afr-voels;afr-diere,,,,,,,,http://af.wikipedia.org/wiki/Rooibekfisant,,
fungi-afr-0,swam,afr,fungi,,,,,,,,,,,,,,,afr-swamme,,,,,,,,http://af.wikipedia.org/wiki/Swam,,
galagomoholi-afr-0,nagapie,afr,galagomoholi,,,,,,,nagaap,,,,,,,,afr-soogdiere;afr-diere,,,,,,,,,cillie1997[196];stuartstuart2007[297],
galerellaflavescens-afr-0,kaokolandse swartkwasmuishond,afr,galerellaflavescens,,,,,,,muishond,,,,,,,,afr-soogdiere;afr-diere,,,,,,,,,cillie1997[152],
galerellapulverulenta-afr-0,kleingrysmuishond,afr,galerellapulverulenta,,,,,,,muishond,,,,,,,,afr-soogdiere;afr-diere,,,,,,,,,cillie1997[154],
galerellasanguinea-afr-0,swartkwasmuishond,afr,galerellasanguinea,,,,,,,muishond,,,,,,,,afr-soogdiere;afr-diere,,,,,,,,,cillie1997[152],
geigeriapectidea-afr-0,riviervermeerbossie,afr,geigeriapectidea,,,,,,,,,,,,,,,afr-plante,,,,,,,,,vanderwalt1999[84],
genettagenetta-afr-0,kleinkolmuskejaatkat,afr,genettagenetta,,,,,,,muskejaatkat,,,,,,,,afr-soogdiere;afr-diere,,,,,,,,http://af.wikipedia.org/wiki/Kleinkolmuskejaatkat,cillie1997[144];stuartstuart2007[297],
genettamaculata-afr-0,rooikolmuskejaatkat,afr,genettamaculata,,,,,,,,,,,,,,,afr-soogdiere;afr-diere,,,,,,,,,cillie1997[146],
genettatigrina-afr-0,grootkolmuskejaatkat,afr,genettatigrina,,,,,,,,,,,,,,,afr-soogdiere;afr-diere,,,,,,,,,cillie1997[146],
geochelonepardalis-afr-0,bergskilpad,afr,geochelonepardalis,,,,,,,skilpad,,,,,,,,afr-reptiele;afr-diere,,,,,,,,,cunningham[],
giraffacamelopardalis-afr-0,kameelperd,afr,giraffacamelopardalis,,,,,,,kameelperd,,,,,,,,afr-soogdiere;afr-diere,,,,,,,,http://af.wikipedia.org/wiki/Kameelperd,cillie1997[96],
glaucidiumperlatum-afr-0,witkoluil,afr,glaucidiumperlatum,,,,,,,uil,,,,,,,,afr-voels;afr-diere,,,,,,,,,sinclair1994[166],
gnidiacapitata-afr-0,gifbossie,afr,gnidiacapitata,,,,,,,bossie,,,,,,,,afr-plante,,,,,,,,,snymaned1990[265],
gnidiapolycephala-afr-0,januariebos,afr,gnidiapolycephala,,,,,,,,,,,,,,,afr-plante,,,,,,,,,vanderwalt1999[78],
gomphocarpusfruticosus-afr-0,gansies,afr,gomphocarpusfruticosus,,,,,,,gansies,,,,,,,,afr-plante,,,,,,,,,vanrooyen2001[180],
gomphocarpusfruticosus-afr-1,blaasoppies,afr,gomphocarpusfruticosus,,,,,,,,,,,,,,,afr-plante,,,,,,,,,vanrooyen2001[180],
gomphocarpusfruticosus-afr-2,kapokbossie,afr,gomphocarpusfruticosus,,,,,,,,,,,,,,,afr-plante,,,,,,,,,vanrooyen2001[180],
gomphocarpusfruticosus-afr-3,tontelbos,afr,gomphocarpusfruticosus,,,,,,,,,,,,,,,afr-plante,,,,,,,,,vanrooyen2001[180],
graphiurusmurinus-afr-0,boswaaierstertmuis,afr,graphiurusmurinus,,,,,,,,,,,,,,,afr-soogdiere;afr-diere,,,,,,,,,cillie1997[211],
grewiaflava-afr-0,fluweelrosyntjiebos,afr,grewiaflava,,,,,,,bos,,,,,,,,afr-plante,,,,,,,also fluweelrosyntije in vanderwalt1999[70],http://af.wikipedia.org/wiki/Rosyntjiebos,vanderwalt1999[70];vanrooyen2001[48],
grewiaflava-afr-1,wilderosyntjie,afr,grewiaflava,,,,,,,,,,,,,,,afr-plante,,,,,,,,http://af.wikipedia.org/wiki/Rosyntjiebos,vanderwalt1999[70],
grewiaflava-afr-2,nǃoubessie,afr,grewiaflava,,,,,,,,,,,,,,,afr-plante,,,,,,,check name,http://af.wikipedia.org/wiki/Rosyntjiebos,vanderwalt1999[70],
grewiaflava-afr-3,bessiebos,afr,grewiaflava,,,,,,,,,,,,,,,afr-plante,,,,,,,,http://af.wikipedia.org/wiki/Rosyntjiebos,vanderwalt1999[70],
grewiaoccidentalis-afr-0,kruisbessie,afr,grewiaoccidentalis,,,,,,,bessie,,,,,,,,afr-plante,,,,,,,,http://www.plantzafrica.com/plantefg/grewiaoccident.htm,,
grewiaretinervis-afr-0,Kalahari skurwe rosyntjie,afr,grewiaretinervis,,,,,,,rosyntjie,,,,,,,,afr-plante,,,,,,,,,vanrooyen2001[48],
gypsafricanus-afr-0,witrugaasvoël,afr,gypsafricanus,,,,,,,aasvoël,,,,,,,,afr-voels;afr-diere,,,,,,,,,sinclair1994[70],
gypscoprotheres-afr-0,kransaasvoel,afr,gypscoprotheres,,,,,,,aasvoël,,,,,,,,afr-voels;afr-diere,,,,,,,,,eksteen1997[819],
haliaeetusvocifer-afr-0,visarend,afr,haliaeetusvocifer,,,,,,,arend,,,,,,,,afr-voels;afr-diere,,,,,,,,http://af.wikipedia.org/wiki/Visarend,,
harpagophytumprocumbens-afr-0,duiwelsklou,afr,harpagophytumprocumbens,,,,,,,klou,,,,,,,,afr-plante,,,,,,,,,vanrooyen2001[144],
harpagophytumprocumbens-afr-1,ghamaghoe,afr,harpagophytumprocumbens,,,,,,,,,,,,,,,afr-plante,,,,,,,,,vanrooyen2001[144],
harpagophytumprocumbens-afr-2,kloudoring,afr,harpagophytumprocumbens,,,,,,,,,,,,,,,afr-plante,,,,,,,,,vanderwalt1999[103],
harpagophytumprocumbens-afr-3,duiwelsdoring,afr,harpagophytumprocumbens,,,,,,,,,,,,,,,afr-plante,,,,,,,,,vanderwalt1999[103],
harpagophytumprocumbens-afr-4,kommaku,afr,harpagophytumprocumbens,,,,,,,,,,,,,,,afr-plante,,,,,,,,,vanderwalt1999[103],
harpagophytumprocumbens-afr-5,leeudoring,afr,harpagophytumprocumbens,,,,,,,,,,,,,,,afr-plante,,,,,,,,,vanderwalt1999[103],
harpagophytumprocumbens-afr-6,Kalahari skaapklou,afr,harpagophytumprocumbens,,,,,,,,,,,,,,,afr-plante,,,,,,,,,vanderwalt1999[103],
harpagophytumprocumbens-afr-7,skerpioendubbeltjie,afr,harpagophytumprocumbens,,,,,,,,,,,,,,,afr-plante,,,,,,,,,vanderwalt1999[103],
harpagophytumprocumbens-afr-8,veldspinnekop,afr,harpagophytumprocumbens,,,,,,,,,,,,,,,afr-plante,,,,,,,,,vanderwalt1999[103],
helichrysumargyrosphaerum-afr-0,gansogies,afr,helichrysumargyrosphaerum,,,,,,,,,,,,,,,afr-plante,,,,,,,,,vanderwalt1999[116],
helichrysumargyrosphaerum-afr-1,poprosies,afr,helichrysumargyrosphaerum,,,,,,,,,,,,,,,afr-plante,,,,,,,,,vanderwalt1999[116],
helogaleparvula-afr-0,dwergmuishond,afr,helogaleparvula,,,,,,,muishond,,,,,,,,afr-soogdiere;afr-diere,,,,,,,,http://af.wikipedia.org/wiki/Dwergmuishond,cillie1997[162];stuartstuart2007[297],
hermbstaedtiafleckii-afr-0,katstert,afr,hermbstaedtiafleckii,,,,,,,katstert,,,,,,,,afr-plante,,,,,,,,,vanrooyen2001[158],
hermbstaedtialinearis-afr-0,katstert,afr,hermbstaedtialinearis,,,,,,,,,,,,,,,afr-plante,,,,,,,,,vanderwalt1999[116],
hermbstaedtialinearis-afr-1,rooiaarbossie,afr,hermbstaedtialinearis,,,,,,,,,,,,,,,afr-plante,,,,,,,,,vanderwalt1999[116],
herpestesichneumon-afr-0,grootgrysmuishond,afr,herpestesichneumon,,,,,,,muishond,,,,,,,,afr-soogdiere;afr-diere,,,,,,,,,cillie1997[166],
hippopotamusamphibius-afr-0,seekoei,afr,hippopotamusamphibius,,,,,,,seekoei,,,,,,,,afr-soogdiere;afr-diere,,,,,,,,http://af.wikipedia.org/wiki/Seekoei,cillie1997[106],
hipposideroscaffer-afr-0,Sundevall se bladneusvlermuis,afr,hipposideroscaffer,,,,,,,,,,,,,,,,,,,,,,,,cillie1997[210],
hippotragusequinus-afr-0,bastergemsbok,afr,hippotragusequinus,,,,,,,,,,,,,,,afr-soogdiere;afr-diere,,,,,,,,,cillie1997[34],
hippotragusniger-afr-0,swartwitpens,afr,hippotragusniger,,,,,,,swartwitpens,,,,,,,,afr-soogdiere;afr-diere,,,,,,,,http://af.wikipedia.org/wiki/Swartwitpens,cillie1997[36],
hoodiagordonii-afr-0,wildeghaap,afr,hoodiagordonii,,,,,,,,,,,,,,,afr-plante,,,,,,,,,vanderwalt1999[85],
hoodiagordonii-afr-1,bobbejaanghaap,afr,hoodiagordonii,,,,,,,,,,,,,,,afr-plante,,,,,,,,,vanderwalt1999[85],
hoodiagordonii-afr-2,ghaap,afr,hoodiagordonii,,,,,,,,,,,,,,,afr-plante,,,,,,,,http://af.wikipedia.org/wiki/Ghaap,,
hyaenabrunnea-afr-0,strandwolf,afr,hyaenabrunnea,,,,,,,strandwolf,,,,,,,,afr-soogdiere;afr-diere,,,,,,,,http://af.wikipedia.org/wiki/Strandwolf,eksteen1997[547],
hyaenabrunnea-afr-1,strandjut,afr,hyaenabrunnea,,,,,,,,,,,,,,,afr-soogdiere;afr-diere,,,,,,,,http://af.wikipedia.org/wiki/Strandwolf,eksteen1997[547],
hyaenabrunnea-afr-2,bruinhiëna,afr,hyaenabrunnea,,,,,,,hiëna,,,,,,,,afr-soogdiere;afr-diere,,,,,,,,,cillie1997[126],
hydrictismaculicollis-afr-0,kleinotter,afr,hydrictismaculicollis,,,,,,,otter,,,,,,,,afr-soogdiere;afr-diere,,,,,,,,,cillie1997[166],
hystrixafricaeaustralis-afr-0,ystervark,afr,hystrixafricaeaustralis,,,,,,,ystervark,,,,,,,,afr-soogdiere;afr-diere,,,,,,,,http://af.wikipedia.org/wiki/Ystervark,cillie1997[182],
ichneumiaalbicauda-afr-0,witstertmuishond,afr,ichneumiaalbicauda,,,,,,,muishond,,,,,,,,afr-soogdiere;afr-diere,,,,,,,,,cillie1997[156];stuartstuart2007[297],
ictonyxstriatus-afr-0,stinkmuishond,afr,ictonyxstriatus,,,,,,,muishond,,,,,,,,afr-soogdiere;afr-diere,,,,,,,,http://af.wikipedia.org/wiki/Stinkmuishond,cillie1997[148],
indigoferaalternans-afr-0,springbokopslag,afr,indigoferaalternans,,,,,,,,,,,,,,,afr-plante,,,,,,,,,vanderwalt1999[106],
indigoferaalternans-afr-1,vaalopslag,afr,indigoferaalternans,,,,,,,,,,,,,,,afr-plante,,,,,,,,,vanderwalt1999[106],
indigoferaalternans-afr-2,skaapertjie,afr,indigoferaalternans,,,,,,,,,,,,,,,afr-plante,,,,,,,,,vanderwalt1999[106],
juliformia-afr-0,duisendpoot,afr,juliformia,,,,,,,duisendpoot,,,,,,,,afr-ongewerweldes;afr-diere,,,,,,,,,eksteen1997[1120],
kalanchoerotundifolia-afr-0,nentabos,afr,kalanchoerotundifolia,,,,,,,bos,,,,,,,,afr-plante,,,,,,,,http://www.plantzafrica.com/frames/plantsfram.htm,,
kalanchoerotundifolia-afr-1,plakkie,afr,kalanchoerotundifolia,,,,,,,,,,,,,,,afr-plante,,,,,,,,http://www.plantzafrica.com/frames/plantsfram.htm,,
kedrostishirtella-afr-0,bobbejaankomkommer,afr,kedrostishirtella,,,,,,,komkommer,,,,,,,,afr-plante,,,,,,,,http://www.plantzafrica.com/frames/plantsfram.htm,,
kobusellipsiprymnus-afr-0,waterbok,afr,kobusellipsiprymnus,,,,,,,waterbok,,,,,,,,afr-soogdiere;afr-diere,,,,,,,,,cillie1997[38],
kobusleche-afr-0,rooilechwe,afr,kobusleche,,,,,,,,,,,,,,,afr-soogdiere;afr-diere,,,,,,,,,cillie1997[40],
kobusvardonii-afr-0,poekoe,afr,kobusvardonii,,,,,,,,,,,,,,,afr-soogdiere;afr-diere,,,,,,,,,cillie1997[42],
kyllingaalba-afr-0,witbiesie,afr,kyllingaalba,,,,,,,,,,,,,,,afr-plante,,,,,,,,,vanrooyen2001[114],
lacertidae-afr-0,akkedis,afr,lacertidae,,,,,,,,,,,,,,,afr-reptiele;afr-diere,,,,,,,,,eksteen1997[1089],
lamprotornisnitens-afr-0,kleinglansspreeu,afr,lamprotornisnitens,,,,,,,spreeu,,,,,,,,afr-voels;afr-diere,,,,,,,,,"sinclair1994[286, 361]",
laniariusatrococcineus-afr-0,rooiborslaksman,afr,laniariusatrococcineus,,,,,,,laksman,,,,,,,,afr-voels;afr-diere,,,,,,,,,sinclair1994[278],
laniusminor-afr-0,gryslaksman,afr,laniusminor,,,,,,,laksman,,,,,,,,afr-voels;afr-diere,,,,,,,,,sinclair1994[278],
lebeckialinearifolia-afr-0,bloubos,afr,lebeckialinearifolia,,,,,,,,,,,,,,,afr-plante,,,,,,,,,vanderwalt1999[69],
lebeckialinearifolia-afr-1,ertjiebos,afr,lebeckialinearifolia,,,,,,,,,,,,,,,afr-plante,,,,,,,,,vanderwalt1999[69],
lemniscomysrosalia-afr-0,eenstreepmuis,afr,lemniscomysrosalia,,,,,,,muis,,,,,,,,afr-soogdiere;afr-diere,,,,,,,,,cillie1997[212],
leptailurusserval-afr-0,tierboskat,afr,leptailurusserval,,,,,,,kat,,,,,,,,afr-soogdiere;afr-diere,,,,,,,,http://af.wikipedia.org/wiki/Tierboskat,cillie1997[118];stuartstuart2007[296],
leptoptiloscrumeniferus-afr-0,maraboe,afr,leptoptiloscrumeniferus,,,,,,,maraboe,,,,,,,,afr-voels;afr-diere,,,,,,,,http://af.wikipedia.org/wiki/Maraboe,,
lepuscapensis-afr-0,vlakhaas,afr,lepuscapensis,,,,,,,haas,,,,,,,,afr-soogdiere;afr-diere,,,,,,,,http://af.wikipedia.org/wiki/Vlakhaas,cillie1997[186],
lepuscapensis-afr-1,rooipootjie,afr,lepuscapensis,,,,,,,haas,,,,,,,,afr-soogdiere;afr-diere,,,,,,,,http://af.wikipedia.org/wiki/Vlakhaas,,
lepussaxatilis-afr-0,kolhaas,afr,lepussaxatilis,,,,,,,haas,,,,,,,,afr-soogdiere;afr-diere,,,,,,,,http://af.wikipedia.org/wiki/Kolhaas,cillie1997[184],
lippiajavanica-afr-0,koorsbossie,afr,lippiajavanica,,,,,,,bossie,,,,,,,,afr-plante,,,,,,,,http://www.plantzafrica.com/frames/plantsfram.htm,,
