id,scientific_name,species_description,english_name,kingdom,order,family,genus,characteristics,biotope,ecoregions__ids,countries__ids,general_uses,notes,refs__ids,wikipedia_url,eol_id,links
chilopoda,Chilopoda,,Centipedes,Animalia,,,,,,,,,,,http://en.wikipedia.org/wiki/Centipede,576,
chlorisgayana,Chloris gayana,,Gayana Windmill Grass,Plantae,Poales,Poaceae,Chloris,,,AA0402;PA1215,FR;AU,,,,,1114838,
chlorispilosa,Chloris pilosa,,,Plantae,Poales,Poaceae,Chloris,,,AT0707;AT0713;AT0722,BF;SN;BJ;NG,,,,,5808553,
chlorisrobusta,Chloris robusta,,,Plantae,Poales,Poaceae,Chloris,,,,,,,,,5808589,
chlorocebusaethiops,Chlorocebus aethiops,,Vervet monkey,Animalia,Primates,Cercopithecidae,Chlorocebus,"omnivore; body-length: 40-60 cm, tail-length: 30-50 cm; the fur is light grey with the belly and flanks even lighter; the face is black with a white fringe surrounding it; in males the scrotum and surrounding area are bright blue or greenish coloured;","savanna, scrubforest, grassland","AT1314,AT1004,AT0725,AT0717,AT0709,AT0702,AT1316,AT0719,AT0726","BW,MZ,NA,ZA,ZW",,Grivet,cillie1997[200],check,1037707,
chlorophytumgallabatense,Chlorophytum gallabatense,,,Plantae,Asparagales,Asparagaceae,Chlorophytum,,,AT0722;AT1015,BF;TZ,,,,,1086781,
chlorotalpaduthieae,Chlorotalpa duthieae,,Duthie's golden mole,Animalia,Afrosoricida,Chrysochloridae,Chlorotalpa,omnivore; body-length: 10 cm; dark shiny fur; no visible tail or ears; the eyes are covered with fur,"moist savanna, fynbos","AT1201,AT1202,AT1203",ZA,,,stuartstuart2007[30],http://en.wikipedia.org/wiki/Chlorotalpa_duthieae,1178647,
chlorotalpasclateri,Chlorotalpa sclateri,,Sclater's golden mole,Animalia,Afrosoricida,Chrysochloridae,Chlorotalpa,omnivore; body-length: 8-11 cm; glossy reddish-brown fur; no visible tail or ears; the eyes are covered with fur,"savanna, grassland, rocky area","AT1009,AT1314,AT1309,AT1004",ZA,,,stuartstuart2007[30],http://en.wikipedia.org/wiki/Chlorotalpa_sclateri,1178648,
choiromycesechinulatus,Choiromyces echinulatus,,Choiromyces sp.,Fungi,Pezizales,Tuberaceae,Choiromyces,"truffle-like fungus; sometimes encountered in vicinity to Kalahari truffle (Terfezia pfeilii), but is whiter and more compact, round and has a softer texture than the Kalahari truffle; dark brown veins in the white meat; unpleasant taste",,AT1309,"BW,NA,ZA",,,vanderwalt1999[121],http://en.wikipedia.org/wiki/Choiromyces,100847,
chrotogonussenegalensis,Chrotogonus senegalensis,,,Animalia,Orthoptera,Pyrgomorphidae,Chrotogonus,,,,,,,,,867970,
chrozophorabrocchiana,Chrozophora brocchiana,,,Plantae,Malpighiales,Euphorbiaceae,Chrozophora,,,AT0713;AT0722;PA1327,ML;FR;BF,,,,,1148184,
chrysichthysauratus,Chrysichthys auratus,,Golden Nile catfish,Animalia,Siluriformes,Claroteidae,Chrysichthys,,,,,,,,,222837,
chrysichthysnigrodigitatus,Chrysichthys nigrodigitatus,,Mudfish,Animalia,Siluriformes,Claroteidae,Chrysichthys,,,,,,,,,994739,
chrysochlorisasiatica,Chrysochloris asiatica,,Cape golden mole,Animalia,Afrosoricida,Chrysochloridae,Chrysochloris,"carnivore; body-length: 11 cm; dark brown fur with purple, green or bronze sheen; nor visible tail or ears; the eyes are covered with fur; pale eyspots;","semi-desert, fynbos","AT1322.AT1314,AT1202,AT1203",ZA,,,stuartstuart2007[30],http://en.wikipedia.org/wiki/Chrysochloris_asiatica,739897,
chrysochlorisvisagiei,Chrysochloris visagiei,,Visagie's golden mole,Animalia,Afrosoricida,Chrysochloridae,Chrysochloris,carnivore; body-length: 10-11 cm;,unknown,AT1314,ZA,,,stuartstuart2007[30],http://en.wikipedia.org/wiki/Chrysochloris_visagiei,121984,
chrysococcyxcaprius,Chrysococcyx caprius,,Dideric cuckoo,Animalia,Cuculiformes,Cuculidae,Chrysococcyx,,,AT1309,"BW,NA,ZA",,,,http://en.wikipedia.org/wiki/Chrysococcyx_caprius,1047926,
chrysopogonnigritanus,Chrysopogon nigritanus,,Adrenaline grass,Plantae,Poales,Poaceae,Chrysopogon,,,AT0722;AT0907,BF;BW,,,,,1114076,
chrysospalaxtrevelyani,Chrysospalax trevelyani,,Giant golden mole,Animalia,Afrosoricida,Chrysochloridae,Chrysospalax,carnivore; body-length: 20-23 cm; the brown fur has a iridescent sheen; there are no external ears and no external tail; the eyes are covered with skin; the third toe of the foreleg is greatly enlarged;,forest,AT1314,ZA,,,stuartstuart2007[30],http://en.wikipedia.org/wiki/Chrysospalax_trevelyani,1178649,
chrysospalaxvillosus,Chrysospalax villosus,,Rough-haired golden mole,Animalia,Afrosoricida,Chrysochloridae,Chrysospalax,"carnivore;, body-length: 15 cm; long coarse hair on the back, lighter coloured on the underside and the face; no visible ears and tail, the eyes are covered with skin;","savanna, marshland, grassland","AT0725,AT1004,AT1009,AT1012,AT0116",ZA,,,stuartstuart2007[30],http://en.wikipedia.org/wiki/Chrysospalax_villosus,1178650,
cicadellidae,Cicadellidae,,Leafhopper,Animalia,Hemiptera,Cicadellidae,,,,AT1309,"BW,NA,ZA",,,,http://en.wikipedia.org/wiki/Cicadellidae_sp,567,
cicadidae,Cicadidae,,Cicada,Animalia,Hemiptera,Cicadidae,,,,AT1309,"BW,NA,ZA",,,,http://en.wikipedia.org/wiki/Cicadidae_sp,2645413,
ciconia,Ciconia,,Storks,Animalia,,,,,,,,,,,http://en.wikipedia.org/wiki/Ciconia,20481,
ciconiaabdimii,Ciconia abdimii,,Abdim's stork,Animalia,Ciconiiformes,Ciconiidae,Ciconia,,,AT1309,"BW,MZ,NA,ZA,ZW",,,,http://en.wikipedia.org/wiki/Ciconia_abdimii,1049143,
ciconiaciconia,Ciconia ciconia,,White Stork,Animalia,Ciconiiformes,Ciconiidae,Ciconia,,,PA0402;PA0405;PA0445,DE;SE,,,,,1049144,
cienfuegosiadigitata,Cienfuegosia digitata,,,,,,,,,AT0713;AT0722,BF,,,,,5415790,
cinnyricinclusleucogaster,Cinnyricinclus leucogaster,,Amethyst Starling,Animalia,Passeriformes,Sturnidae,Cinnyricinclus,,,AT0101;AT0108;AT0111;AT0116;AT0119;AT0705;AT0711;AT0714;AT0716;AT0717;AT0721;AT0722;AT0725;AT0726;AT0907;AT1004;AT1007;AT1012;AT1013;AT1309;AT1320;AT1401;AT1402;AT1403,GW;ZM;TZ;KE;SZ;NA;ZA;NG;BW;ET;UG;GH;SA;MZ,,,,,1052166,
circus,Circus,,Harriers,Animalia,,,,,,,,,,,http://en.wikipedia.org/wiki/Harrier_%28bird%29,20285,
cissampelosmucronata,Cissampelos mucronata,,Heart-leaved vine,Viridiplantae,Ranunculales,Menispermaceae,Cissampelos,,,AT0707;AT1015,TZ;SN,,,,,5516630,
cissusdoeringiigilgmbrandt,Cissus doeringii Gilg & M.Brandt,,,,,,,,,,,,,,,5539342,
cissuspopulnea,Cissus populnea,,,,,,,,,AT0114;AT0130;AT0707;AT0722,GN;BF;SN;BJ;ML,,,,,5539752,
cissusquadrangularis,Cissus quadrangularis,,Veld grape,Plantae,Vitales,Vitaceae,Cissus,,,AT0709,"BW,ZA",,,,http://en.wikipedia.org/wiki/Cissus_quadrangularis,2880476,
cisticolaaridulus,Cisticola aridulus,,Desert cisticola,Animalia,Passeriformes,Cisticolidae,Cisticola,,,AT1309,"BW,NA,ZA",,,,http://en.wikipedia.org/wiki/Cisticola_aridulus,1048126,
cistugolesueuri,Cistugo lesueuri,,Lesueur's wing-gland bat,Animalia,Chiroptera,Vespertilionidae,Cistugo,insectivore; length: 8 cm; honey-yellow erect fur; elongated muzzle; large ears;,"savanna, desert","AT1322,AT1314,AT1309,AT1004,AT1003",ZA,,,stuartstuart2007[62],http://en.wikipedia.org/wiki/Cistugo_lesueuri,327593,
cistugoseabrai,Cistugo seabrai,,Angolan wing-gland bat,Animalia,Chiroptera,Vespertilionidae,Cistugo,insectivore; length: 8 cm; yellowish brown erect fur; elongated muzzle; large ears;,desert,"AT1309,AT1310,AT1314,AT1315,AT1316,AT1322,AT0702","NA,ZA",,,stuartstuart2007[62],http://en.wikipedia.org/wiki/Cistugo_seabrai,327622,
citharidiumansorgii,Citharidium ansorgii,,,Animalia,Characiformes,Citharinidae,Citharidium,,,,,,,,,211808,
citharinopsdistichodoides,Citharinops distichodoides,,Moon fish,Animalia,Characiformes,Citharinidae,Citharinops,,,,,,,,,212596,
citharinuscitharus,Citharinus citharus,,Moon fish,Animalia,Characiformes,Citharinidae,Citharinus,,,,,,,,,212070,
citharinuslatus,Citharinus latus,,Moon fish,Animalia,Characiformes,Citharinidae,Citharinus,,,,,,,,,211809,
citrulluscolocynthis,Citrullus colocynthis,,Tumba,Plantae,Cucurbitales,Cucurbitaceae,Citrullus,,,AA0802;AA1207;AT0713;AT0722;AT0902;AT0903;AT1320;PA0402;PA0406;PA0412;PA0436;PA0445;PA1212;PA1215;PA1216;PA1321;PA1329;PA1332,FR;MA;NA;DE;BF;NG;AU;SE;ML;SA;ES;SN,,,,,488253,
citrulluslanatus,Citrullus lanatus,,Watermelon,Plantae,Cucurbitales,Cucurbitaceae,Citrullus,,,AT1309,"BW,NA,ZA",,,vanderwalt1999[110],http://en.wikipedia.org/wiki/Citrullus_lanatus,584423,
citruslimon,Citrus limon,,lemon,Plantae,Sapindales,Rutaceae,Citrus,,,AA0405;AA0408;AA0409;AA0801;AT0707;AT1316;IM0119;NA0409;NA1201;PA0402;PA0436;PA0445;PA0501;PA1201;PA1207;PA1211;PA1214;PA1215;PA1221;PA1222,FR;PT;NA;DE;TR;IT;US;TN;NZ;AU;ES;SE,,,,,582200,
citrusmaxima,Citrus maxima,,Pomelo,Plantae,Sapindales,Rutaceae,Citrus,,,AT0707;AT1403;OC0106;PA0415;PA0436,US;CN;SE;GN,,,,,488254,
citrussinensis,Citrus sinensis,,Orange,Plantae,,,,,,,,,,,http://en.wikipedia.org/wiki/Orange_%28fruit%29,582206,
civettictiscivetta,Civettictis civetta,,African civet,Animalia,Carnivora,Viverridae,Civettictis,"omnivore; height: 40 cm; the body is silver or cream in colour with distict, black stripes and spots on the hindquarters; a black mark begins between the ears and extends to the tip of the tail; the legs are black; the face is black around the eyes, grey on the forehead and white around the muzzle;","savanna, scrubforest, rainforest, grassland","AT0726,AT0725,AT0907,AT0717,AT0719,AT0128","BW,MZ,NA,ZA,ZW",,,cillie1997[142],http://en.wikipedia.org/wiki/Civettictis_civetta,328092,
clamatorglandarius,Clamator glandarius,,Great spotted cuckoo,Animalia,Cuculiformes,Cuculidae,Clamator,,,,,,,,http://en.wikipedia.org/wiki/Clamator_glandarius,914624,
clamatorlevaillantii,Clamator levaillantii,,Levaillant's Cuckoo,Animalia,Cuculiformes,Cuculidae,Clamator,,,AT0101;AT0107;AT0108;AT0111;AT0114;AT0119;AT0704;AT0705;AT0707;AT0716;AT0717;AT0721;AT0722;AT0725;AT0907;AT1005;AT1007;AT1013;AT1403,ZM;RW;TZ;KE;CM;SZ;ZA;BJ;CD;TG;BW;LR;GN;ET;UG;GH,,,,,1064884,
claroteslaticeps,Clarotes laticeps,,Widehead catfish,Animalia,Siluriformes,Claroteidae,Clarotes,,,,,,,,,204345,
clematishirsuta,Clematis hirsuta,,,Plantae,Ranunculales,Ranunculaceae,Clematis,,,AT0130;AT0722,GN;BJ,,,,,5527909,
clematisoweniae,Clematis oweniae,,Traveler's-joy,Plantae,Ranunculales,Ranunculaceae,Clematis,,,AT0709,"BW,NA",,,,http://en.wikipedia.org/wiki/Clematis_oweniae,5527608,
cleomeangustifolia,Cleome angustifolia,,Yellow mouse-whiskers,Plantae,Brassicales,Cleomaceae,Cleome,"erect annual herb; up to 1,5 m; spider-like yellow flowers with a reddish base and two large petals; fast-growing; thin, hairy pods 8 cm long; many compound, linear leaves",,AT1309,"BW,NA,ZA",,,vanderwalt1999[117],http://en.wikipedia.org/wiki/Cleome,5162259,
cleomemonophylla,Cleome monophylla,,Spindle pod,Viridiplantae,Brassicales,Cleomaceae,Cleome,,,AT0713;AT0722;AT1015,ML;BF;TZ;NG,,,,,5162508,
cleomesp,Cleome sp.,,,,,,,,,,,,,,,21266836,
cloeotispercivali,Cloeotis percivali,,Percival's trident bat,Animalia,Chiroptera,Hipposideridae,Cloeotis,"insectivore; length: 7 cm, wing-span: 15 cm; pale-grey colour; distinctive three-pointed process at the top of the nose-leaf; large ears;","savanna, forest","AT0725,AT0719,AT0717,AT0726,AT0709,AT1009,AT1004,AT0119","BW,MZ,ZA",,,stuartstuart2007[54],http://en.wikipedia.org/wiki/Cloeotis_percivali,327238,
clonia,Clonia,,Clonia sp.,Animalia,Orthoptera,Tettigoniidae,Clonia,,,AT0709,"BW,NA,ZA",,,,http://en.wikipedia.org/wiki/Clonia_sp,19686,
clutiapulchella,Clutia pulchella,,Clutia sp.,Plantae,Malpighiales,Peraceae,Clutia,,,AT0709,"BW,NA",,,,http://en.wikipedia.org/wiki/Clutia_pulchella,1147740,
cocciniagrandis,Coccinia grandis,,Tindora,Plantae,Cucurbitales,Cucurbitaceae,Coccinia,,,AT0125;AT1402;IM0154,TZ;LK,,,,,584421,
cocciniarehmannii,Coccinia rehmannii,,Wild cucumber,Plantae,Cucurbitales,Cucurbitaceae,Coccinia,,,AT1309,"BW,NA,ZA",,,,http://en.wikipedia.org/wiki/Coccinia_rehmannii,5735003,
cocculuspendulus,Cocculus pendulus,,,Viridiplantae,Ranunculales,Menispermaceae,Cocculus,,,AT0903,ML,,,,,2881966,
cochlospermumplanchonii,Cochlospermum planchonii,,,,,,,,,AT0111;AT0722,BF;CI;BJ,,,,,5731117,
colaacuminata,Cola acuminata,,abata cola,Plantae,Malvales,Malvaceae,Cola,,,AT0111,FR,,,,,486399,
colacordifolia,Cola cordifolia,,,,,,,,,,,,,,,5420496,
colalaurifolia,Cola laurifolia,,,,,,,,,,,,,,,5420532,
colanitida,Cola nitida,,ghanja kola,Plantae,Malvales,Malvaceae,Cola,,,AT0111;AT0130;AT0707;AT1403,GN;CI;GH,,,,,486402,
coldeniaprocumbens,Coldenia procumbens,,,Plantae,Boraginales,Boraginaceae,Coldenia,,,AT0722,BF,,,,,2893243,
coleoptera,Coleoptera,,Beetles,Animalia,,,,,,,,,,,http://en.wikipedia.org/wiki/Beetle,345,
coliidae,Coliidae,,Mousebird,Animalia,Murie,Swainson,,,,AT0709,"BW,ZA",,,,http://en.wikipedia.org/wiki/Coliidae_sp,7980,
colocasiaesculenta,Colocasia esculenta,,taro,Plantae,Alismatales,Araceae,Colocasia,,,AA0115;AA0402;AA0406;AT0114;AT0130;AT1015;NA0701;NA0806;NA1312;OC0106;OC0112;OC0202;PA0403;PA0501;PA1215,FR;TZ;PT;IT;US;NZ;AU;PG;GN;WS;FJ;ES,,,,,1091931,
coloeuraafra,Coleura afra,,African sheath-tailed bat,Animalia,Chiroptera,Emballonuridae,Coleura,"insectivore; length: 7 cm, wing-span: 24 cm; dark-brown dorsal coat; cone-shaped snout;","savanna, forest, woodland, rocky area",AT0725,MZ,,,stuartstuart2007[50],http://en.wikipedia.org/wiki/Coleura_afra,327844,
colophospermummopane,Colophospermum mopane,,Mopane,Plantae,Fabales,Fabaceae,Colophospermum,,,AT0709,"BW,ZA",,,,http://en.wikipedia.org/wiki/Colophospermum_mopane,418082,
colubridae,Colubridae,,Advanced snake,Animalia,Squamata,Colubridae,,,,AT1309,"BW,NA,ZA",,,,http://en.wikipedia.org/wiki/Colubridae_sp,1722,
columbaarquatrix,Columba arquatrix,,African olive pigeon,Animalia,Columbiformes,Columbidae,Columba,,,AT0709,"BW,ZA",,,,http://en.wikipedia.org/wiki/Columba_arquatrix,1049704,
columbaguinea,Columba guinea,,Speckled pigeon,Animalia,Columbiformes,Columbidae,Columba,,,AT0709,"BW,ZA",,,,http://en.wikipedia.org/wiki/Columba_guinea,1049682,
columbalivia,Columba livia,,Rock Dove,Animalia,Columbiformes,Columbidae,Columba,,,PA0405;PA0436;PA0608;PA1110,SE,,,,,1050069,
combretum,Combretum,,Combretum,Plantae,,,,,,,,,,,http://en.wikipedia.org/wiki/Combretum,60927,
combretumaculeatum,Combretum aculeatum,,,,,,,,,AT0707;AT0713;AT0722,ML;FR;BF,,,,,5426774,
combretumadenogonium,Combretum adenogonium,,Three-leaved combretum,Viridiplantae,Myrtales,Combretaceae,Combretum,,,AT0722,ML;FR,,,,,5426778,
combretumapiculatum,Combretum apiculatum,,Red bushwillow,Plantae,Myrtales,Combretaceae,Combretum,,,AT0709,"BW,ZA",,,,http://en.wikipedia.org/wiki/Combretum_apiculatum,5426807,
combretumcollinumhypopilinum,Combretum collinum hypopilinum,,,Viridiplantae,Myrtales,Combretaceae,Combretum,,,AT0722;AT0725,ML;BF;ZA;BJ,,,,,14005948,
combretumcollinumondogense,Combretum collinum subsp. ondogense,,Combretum subsp.,Plantae,Myrtales,Combretaceae,Combretum,,,,,,not in EOL,,http://en.wikipedia.org/wiki/Combretum,,
combretumcollinumsubspgazense,Combretum collinum subsp. gazense,,Bicolored bushwillow,Plantae,Myrtales,Combretaceae,Combretum,,,AT1309,"BW,NA,ZA,ZW",,,,http://en.wikipedia.org/wiki/Combretum_collinum_Fresen_ssp._Gazense_(Swynn._%26_Bak._F)_Okafor,14005947,
combretumerythrophyllum,Combretum erythrophyllum,,Bush-willow,Plantae,Myrtales,Combretaceae,Combretum,,,AT0709,"BW,NA",,,,http://en.wikipedia.org/wiki/Combretum_erythrophyllum,5426959,
combretumglutinosum,Combretum glutinosum,,Kantakara,Viridiplantae,Myrtales,Combretaceae,Combretum,,,AT0707;AT0713;AT0722,GN;FR;BF;BJ;ML,,,,,5427010,
combretumhereroense,Combretum hereroense,,Russet bush-willow,Plantae,Myrtales,Combretaceae,Combretum,,,AT0709,"BW,NA",,,,http://en.wikipedia.org/wiki/Combretum_hereroense,5427037,
combretumimberbe,Combretum imberbe,,Leadwood,Plantae,,,,,,,,,,,http://en.wikipedia.org/wiki/Combretum_imberbe,5427058,
combretumlecardiiengldiels,Combretum lecardii Engl. & Diels,,,,,,,,,AT0707;AT0722,ML;FR,,,,,42014004,
combretummicranthum,Combretum micranthum,,,Viridiplantae,Myrtales,Combretaceae,Combretum,,,AT0114;AT0707;AT0713;AT0722;AT1403,GN;FR;BF;ML,,,,,5427187,
combretummolle,Combretum molle,,Velvet bush-willow,Plantae,Myrtales,Combretaceae,Combretum,,,AT0709,"BW,ZA",,,,http://en.wikipedia.org/wiki/Combretum_molle,5427028,
combretumnioroense,Combretum nioroense,,,,,,,,,AT1403,GN,,,,,5427223,
combretumpaniculatum,Combretum paniculatum,,Forest flame-creeper,Plantae,Myrtales,Combretaceae,Combretum,,,AT0114;AT0130;AT0707;AT0722;AT0907,GW;FR;NA;CI;NE;BF;GN,,,,,5426771,
combretumzeyheri,Combretum zeyheri,,Large-fruited bush-willow,Plantae,Myrtales,Combretaceae,Combretum,,,AT0709,"BW,NA",,,,http://en.wikipedia.org/wiki/Combretum_zeyheri,5427510,
commelinabenghalensisbenghalensis,Commelina benghalensis benghalensis,,,Plantae,Commelinales,Commelinaceae,Commelina,,,AA0402;AT0108;AT0125;AT0704;AT0707;AT0722;AT1015;IM0154,BF;TZ;ML;LK;BJ;NG;AU;SN,,,,,5765257,
commelinadiffusadiffusa,Commelina diffusa diffusa,,climbing dayflower,Plantae,Commelinales,Commelinaceae,Commelina,,,AA0402;AT0722;IM0154;NA0409;NT0109;NT0704;PA1203,CO;LK;US;NG;AU;BR;ES,,,,,2444754,
commelinaerecta,Commelina erecta,,whitemouth dayflower,Plantae,Commelinales,Commelinaceae,Commelina,,,AT0722;NA0303;NA0404;NA0405;NA0412;NA0517;NA0523;NA0529;NA0701;NA0804;NA0806;NA0814;NA1311;NT0137;NT0176;NT0218;NT0310;NT0803,BF;CO;BJ;JM;AR;US;MX,,,,,1122761,
commelinaforskalaei,Commelina forskalaei,,,,,,,,,AT0707;AT0713;AT0722,BF;SN;NG,,,,,5764876,
commelinalivingstonii,Commelina Livingstonii,,Commelina sp.,Plantae,Commelinales,Commelinaceae,Commelina,,,AT1309,"BW,NA,ZA",,,,http://en.wikipedia.org/wiki/Commelina_Livingstonii,1122725,
commelinasubulata,Commelina subulata,,,Plantae,Commelinales,Commelinaceae,Commelina,,,AT0704;AT0722;AT1015,ML;BF;TZ;BJ,,,,,1122643,
commicarpushelenae,Commicarpus helenae,,,Viridiplantae,Caryophyllales,Nyctaginaceae,Commicarpus,,,PA1212,ES,,,,,2884460,
commicarpuspentandrusburchheimerl,Commicarpus pentandrus (Burch.) Heimerl,,Commicarpus sp.,Plantae,Caryophyllales,Nyctaginaceae,Commicarpus,,,AT1309,"BW,NA,ZA",,,,http://en.wikipedia.org/wiki/Commicarpus_pentandrus_(Burch.)_Heimerl,5220854,
commiphoraafricana,Commiphora africana,,African myrrh,Plantae,Sapindales,Burseraceae,Commiphora,,,AT1309,"BW,NA,ZA,ZW",,,,http://en.wikipedia.org/wiki/Commiphora_africana,5616141,
commiphoraglandulosa,Commiphora glandulosa,,Tall firethorn corkwood,Plantae,Sapindales,Burseraceae,Commiphora,,,AT0709,"BW,NA,ZW",,,,http://en.wikipedia.org/wiki/Commiphora_glandulosa,5616260,
commiphorapedunculata,Commiphora pedunculata,,,Viridiplantae,Sapindales,Burseraceae,Commiphora,,,,,,,,,5616366,
coniestaignefusalis,Coniesta ignefusalis,,Millet stem borer,Animalia,Lepidoptera,Crambidae,Coniesta,,,,,,,,,868558,
connochaetesgnou,Connochaetes gnou,,Black wildebeest,Animalia,Artiodactyla,Bovidae,Connochaetes,"herbivore; height: 100-120 cm; the coat is dark brown; the white tail is long and horse-like; they have a straight, light brown mane; the face is dark and has hair on the nose and a beard; both sexes have horns that curl forward;","savanna, scrubforest, grassland","AT0709,AT1009","BW,ZA",,,cillie1997[80],http://en.wikipedia.org/wiki/Connochaetes_gnou,308530,
connochaetestaurinus,Connochaetes taurinus,,Brindled gnu,Animalia,Artiodactyla,Bovidae,Connochaetes,"herbivore; height: 115-145 cm; the coat is dark grey-brown with vertical darker stripes on the neck and flanks; the mane, face, beard and long tail are black; both sexes have horns that curve sideways; the males are considerably larger than the females","savanna, grassland, woodland","AT1309,AT0726,AT0709,AT0725,AT1309,AT0717","BW,MZ,NA,ZA,ZW",,Blue Wildebeest,cillie1997[82],http://en.wikipedia.org/wiki/Connochaetes_taurinus,308531,
conocephalusconocephalus,Conocephalus conocephalus,,,Animalia,Orthoptera,Tettigoniidae,Conocephalus,,,AT0114;AT0130;AT0707;AT1403;PA1215;PA1222,GN;FR,,,,,502678,
convolvulusocellatus,Convolvulus ocellatus,,Convolvulus sp.,Plantae,Solanales,Convolvulaceae,Convolvulus,"shrub, 60cm tall, many stems, leaves are palmately 5-fid, widely funnel-shaped white or pink flowers with purple center, fruit is a conical capsule",sandy soil,,"BW,NA,ZA,ZW",,,vanrooyen2001[74],http://en.wikipedia.org/wiki/Convolvulus,5684546,
conyzabonariensis,Conyza bonariensis,,Asthmaweed,Plantae,Asterales,Asteraceae,Erigeron,,,AT0709,"BW,ZA",,,,http://en.wikipedia.org/wiki/Conyza_bonariensis,467652,
conyzaboranensis,Conyza boranensis,,,Plantae,Asterales,Asteraceae,Conyza,,,,,,,,,6208077,
coraciasabyssinicus,Coracias abyssinicus,,Abyssinian Roller,Animalia,Coraciiformes,Coraciidae,Coracias,,,AT0111;AT0705;AT0707;AT0713;AT0715;AT0721;AT0722;AT1007;AT1010;AT1302;AT1320;AT1403,GW;NG;BF;UG;NE;BJ;TD;TG;SN;GN;ET;GM;SD;SA;ES;GH,,,,,1064903,
coraciascaudatus,Coracias caudatus,,Lilac-breasted roller,Animalia,Coraciiformes,Coraciidae,Coracias,,,AT1309,"BW,MZ,NA,ZA,ZW",,,,http://en.wikipedia.org/wiki/Coracias_caudatus,1064904,
coraciasgarrulus,Coracias garrulus,,European roller,Animalia,Coraciiformes,Coraciidae,Coracias,,,AT0709,"BW,ZA",,,,http://en.wikipedia.org/wiki/Coracias_garrulus,1050025,
coraciasnaevia,Coracias naevia,,Purple roller,Animalia,Coraciiformes,Coraciidae,Coracias,,,AT1309,"BW,NA,ZA",,,,http://en.wikipedia.org/wiki/Coracias_naevia,1064906,
coraciidae,Coraciidae,,Rollers,Animalia,,,,,,,,,,,http://en.wikipedia.org/wiki/Roller,7973,
corallocarpusbainesiihookfameeuse,Corallocarpus bainesii (Hook. f.) A. Meeuse,,Corallocarpus sp.,Plantae,Cucurbitales,Cucurbitaceae,Corallocarpus,,,AT1309,"BW,NA,ZA,ZW",,,,http://en.wikipedia.org/wiki/Corallocarpus_bainesii_(Hook._f.)_A._Meeuse,5736318,
corallocarpustriangularis,Corallocarpus triangularis,,Corallocarpus sp.,Plantae,Cucurbitales,Cucurbitaceae,Corallocarpus,,,,,,,,,5736363,
corchorus,Corchorus,,,Viridiplantae,Malvales,Malvaceae,Corchorus,,,,,,,,,11918455,
corchorusaestuans,Corchorus aestuans,,Jutes,Plantae,Malvales,Malvaceae,Corchorus,,,AT0722,BF;SN;BJ,,,,,584867,
corchorusfascicularis,Corchorus fascicularis,,,Viridiplantae,Malvales,Malvaceae,Corchorus,,,AT0722,ML;BF;BJ;NG,,,,,2881978,
